Stock,Period,Quarterly Gross Profit Score,Quarterly Gross Profit Changed %,Annual Gross Profit Score,Annual Gross Profit Changed %,Quarterly Revenue Score,Quarterly Revenue Changed %,Annual Revenue Score,Annual Revenue Changed %,Quarterly EPS Score,Quarterly EPS Changed %,Annual EPS Score,Annual EPS Changed %
SVVC,1,0,-17.62,0,-139.83,0,-17.62,0,-139.83,0.0,-188.21,0.0,-1691.74
SVVC,2,1,247.48,1,55.09,1,247.48,1,55.09,1.0,270.61,0.0,-111.4
SWAV,1,0,-88.14,0,-80.29,0,-82.35,0,-76.84,0.0,-34.51,0.0,-92.28
SWAV,2,1,480.92,0,-24.56,1,379.86,0,-59.23,0.0,-532.68,0.0,-386.61
SWBI,1,0,-31.28,0,-75.46,2,609.32,2,21.24,0.0,-95.95,0.0,-3936.63
SWBI,2,0,-71.24,1,131.6,0,-104.01,1,115.79,1.0,113.35,0.0,-87.06
SWKH,1,2,247.56,2,313.66,2,383.98,2,330.15,2.0,222.93,2.0,181.38
SWKH,2,1,204.36,0,-237.01,1,221.99,0,-237.01,1.0,178.1,1.0,216.41
SWKS,1,2,132.65,0,-86.03,2,93.64,0,-95.12,2.0,18.23,0.0,-23.33
SWKS,2,1,688.38,0,-343.49,1,881.68,0,-314.17,1.0,432.27,0.0,-67.52
SYBT,1,2,75.71,0,-121.26,2,75.71,0,-121.26,2.0,158.21,0.0,-153.45
SYBT,2,1,82.76,0,-18.33,1,82.76,0,-18.33,1.0,392.44,0.0,-57.58
SYBX,1,0,-128.99,0,-96.98,0,-128.99,0,-477.81,0.0,-317.93,0.0,-75.43
SYBX,2,1,242.81,0,-234.63,1,475.49,0,-99.31,0.0,-86.16,0.0,-20.55
SYKE,1,0,-14.62,2,119.49,2,22.13,2,982.09,2.0,572.84,0.0,-128.68
SYKE,2,1,104.03,0,-39.95,1,158.7,0,-126.8,0.0,-300.19,0.0,-39.39
SYNA,1,2,55.03,2,161.3,0,-51.42,0,-3.2,2.0,1845.71,2.0,853.69
SYNA,2,1,282.25,1,142.6,1,218.91,0,-89.45,0.0,-105.94,0.0,-77.58
SYNC,1,0,-52.97,0,-1827.91,2,116.6,0,-656.73,0.0,-8.32,0.0,-28.96
SYNC,2,0,-75.72,0,-66.41,0,-49.63,0,-72.31,0.0,-97.27,0.0,-18.52
SYNH,1,0,-86.17,0,-115.35,0,-55.86,0,-185.41,0.0,-96.79,0.0,-89.54
SYNH,2,1,358.27,0,-85.64,1,165.55,0,-95.25,1.0,1700.0,1.0,294.45
SYNL,1,2,137.26,0,-148.44,0,-9.34,0,-78.14,0.0,-89.71,0.0,-113.87
SYNL,2,0,-163.03,1,24.71,0,-215.29,0,-12.27,0.0,-1541.03,1.0,649.57
SYPR,1,2,260.09,0,-76.04,2,224.03,0,-101.3,2.0,1050.0,0.0,-82.69
SYPR,2,0,-235.6,0,-63.03,0,-735.41,1,166.67,0.0,-33.33,0.0,-75.45
SYRS,1,0,-40.96,0,-103.85,0,-40.96,0,-103.85,0.0,-414.06,0.0,-84.8
SYRS,2,0,-90.77,0,-65.15,0,-90.77,0,-65.15,0.0,-80.8,0.0,-78.21
TA,1,0,-472.64,0,-91.73,0,-95.41,0,-1029.35,0.0,-158.45,0.0,-202.0
TA,2,0,-104.24,0,-134.34,1,218.24,0,-110.69,1.0,20.56,1.0,109.01
TACO,1,2,33.43,0,-271.55,2,424.95,0,-79.5,2.0,956.16,0.0,-1138.59
TACO,2,1,139.45,1,133.46,0,-84.15,1,68.3,0.0,-829.59,0.0,-144.76
TACT,1,2,186.53,0,-6093.33,2,178.75,0,-429.08,0.0,-39.33,0.0,-234.99
TACT,2,0,-870.03,0,-97.51,0,-490.49,0,-90.06,0.0,-207.7,1.0,726.6
TAST,1,0,-5808.64,0,-3085.11,0,-68.32,0,-75.92,0.0,-141.57,0.0,-1263.63
TAST,2,0,-98.14,0,-95.24,1,117.88,1,188.25,1.0,189.69,1.0,144.56
TAYD,1,0,-62.21,0,-96.04,0,-29.2,0,-141.01,2.0,438.33,0.0,-95.84
TAYD,2,0,-652.56,1,304.22,0,-468.16,1,927.67,0.0,-360.09,1.0,674.77
TBBK,1,0,-59.96,2,220.31,0,-59.96,2,220.31,0.0,-75.82,0.0,-114.1
TBBK,2,0,-80.41,0,-129.04,0,-80.41,0,-129.04,0.0,-94.09,1.0,152.13
TBK,1,0,-7.14,0,-50.08,0,-7.14,0,-50.08,0.0,-29.46,2.0,14.76
TBK,2,0,-51.59,0,-54.28,0,-51.59,0,-54.28,0.0,-85.67,0.0,-10.78
TBLT,1,2,186.99,2,609.84,2,91.63,2,224.54,0.0,-23.41,0.0,-71.86
TBLT,2,1,569.82,0,-109.06,1,647.88,0,-85.84,0.0,-37.4,0.0,-1629.28
TBNK,1,2,201.43,0,-196.76,2,201.43,0,-196.76,0.0,-100.0,0.0,-47.88
TBNK,2,1,170.79,1,1135.56,1,170.79,1,1135.56,0.0,-77.94,1.0,399.9
TBPH,1,0,-50.55,0,-916.1,0,-88.04,0,-109.81,0.0,-40.06,0.0,-24.23
TBPH,2,0,-34.07,0,-78.96,1,188.58,0,-92.61,0.0,-44.0,0.0,-75.66
TC,1,0,-89.75,0,-99.86,0,-82.21,0,-100.73,0.0,-82.21,,
TC,2,1,776.59,1,7.72,1,590.96,0,-5.18,0.0,-50.0,,
TCBI,1,0,-105.3,0,-324.7,0,-105.3,0,-324.7,0.0,-97.39,0.0,-1409.18
TCBI,2,1,26.38,0,-41.69,1,26.38,0,-41.69,1.0,369.19,0.0,-87.87
TCBK,1,0,-69.34,0,-170.65,0,-69.34,0,-170.65,2.0,357.43,0.0,-60.61
TCBK,2,1,261.36,1,12.55,1,261.36,1,12.55,0.0,-80.12,1.0,545.97
TCCO,1,0,-130.65,0,-111.81,0,-136.24,0,-145.81,0.0,-196.9,0.0,-271.31
TCCO,2,1,1891.91,1,631.08,1,1581.47,1,8490.74,1.0,728.2,1.0,717.42
TCF,1,2,487.32,0,-67.54,2,487.32,0,-67.54,0.0,-56.19,0.0,-75.76
TCF,2,0,-95.05,1,129.85,0,-95.05,1,129.85,1.0,366.67,0.0,-221.04
TCFC,1,2,460.15,0,-62.13,2,460.15,0,-62.13,0.0,-66.82,2.0,22.55
TCFC,2,0,-69.69,0,-55.99,0,-69.69,0,-55.99,1.0,169.96,1.0,1660.32
TCMD,1,0,-48.43,0,-102.43,0,-48.01,0,-103.93,2.0,271.42,0.0,-262.82
TCMD,2,1,305.83,1,14.12,1,303.06,1,0.89,1.0,112.56,1.0,568.49
TCOM,1,0,-109.11,0,-434.08,0,-112.51,0,-420.49,2.0,587.68,2.0,1022.26
TCOM,2,1,369.16,1,29.89,1,319.38,0,-2.44,0.0,-75.71,0.0,-121.72
TCPC,1,0,-153.58,0,-70.34,0,-153.58,0,-70.34,0.0,-198.4,2.0,520.51
TCPC,2,1,168.29,0,-55.95,1,168.29,0,-55.95,0.0,-99.26,0.0,-7.99
TCX,1,0,-37.25,0,-245.8,0,-50.05,0,-200.39,2.0,724.02,0.0,-56.62
TCX,2,0,-755.32,0,-62.71,0,-328.38,0,-150.79,0.0,-85.44,0.0,-161.03
TEAM,1,2,32.29,0,-16.03,2,35.16,0,-10.63,0.0,-2731.16,0.0,-89.56
TEAM,2,1,23.86,1,4.04,1,46.84,0,-7.93,0.0,-31.97,0.0,-181.78
TECH,1,0,-55.55,0,-87.26,0,-39.12,0,-68.66,2.0,185.61,2.0,634.4
TECH,2,1,267.31,0,-35.03,1,266.63,0,-22.31,0.0,-170.22,0.0,-140.25
TELL,1,2,906.18,0,-1562.55,0,-131.54,0,-83.25,2.0,247.91,0.0,-14.51
TELL,2,0,-675.05,0,-86.24,1,645.65,1,101.84,0.0,-58.28,0.0,-67.42
TENB,1,0,-4.02,0,-24.43,2,9.3,0,-25.97,0.0,-66.66,0.0,-133.52
TENB,2,1,11.41,0,-18.92,1,6.53,0,-23.1,0.0,-4.54,0.0,-4.66
TER,1,0,-25.19,2,239.94,0,-222.27,2,289.72,0.0,-186.75,2.0,507.33
TER,2,0,-116.36,1,10977.78,0,-112.01,1,650.0,1.0,84.73,0.0,-87.27
TFSL,1,2,258.76,0,-79.68,2,258.76,0,-79.68,2.0,308.33,2.0,153.52
TFSL,2,0,-193.41,0,-679.17,0,-193.41,0,-679.17,0.0,-190.0,0.0,-6.72
TGA,1,2,548.95,0,-204.17,2,159.73,0,-209.63,0.0,-22.81,0.0,-205.9
TGA,2,0,-177.69,0,-92.02,0,-190.39,0,-86.16,0.0,-85.94,1.0,1311.49
TGLS,1,0,-130.56,0,-80.42,0,-103.49,0,-180.43,0.0,-125.9,2.0,304.75
TGLS,2,1,481.78,0,-38.85,1,524.76,0,-10.18,1.0,168.45,1.0,150.52
THFF,1,2,339.46,0,-29.18,2,339.46,0,-29.18,2.0,866.22,0.0,-100.0
THFF,2,1,17.57,1,44.93,1,17.57,1,44.93,0.0,-85.97,1.0,351.52
THRM,1,0,-94.15,0,-29.52,0,-87.54,0,-17.74,0.0,-87.89,2.0,2423.55
THRM,2,1,451.05,0,-20.71,1,324.18,0,-233.76,1.0,273.71,0.0,-112.43
THTX,1,2,395.47,0,-91.92,2,299.12,0,-88.72,0.0,-166.64,0.0,-51.25
THTX,2,0,-126.71,1,116.5,0,-297.6,1,625.14,0.0,-62.5,0.0,-143.6
TIGO,1,0,-11.64,0,-139.83,2,4.68,0,-138.56,0.0,-869.6,0.0,-120.87
TIGO,2,1,170.33,1,383.04,1,153.18,1,3852.0,0.0,-96.26,1.0,1515.39
TIGR,1,0,-2.1,0,-52.96,0,-7.5,0,-36.15,2.0,500.0,,
TIGR,2,1,31.18,0,-61.43,1,30.94,0,-53.22,0.0,-33.33,,
TILE,1,0,-205.53,0,-232.48,0,-108.28,0,-228.79,0.0,-76.09,2.0,2654.51
TILE,2,1,131.56,0,-2.02,1,174.07,0,-24.59,1.0,113.98,0.0,-164.54
TIPT,1,0,-99.64,2,439.18,0,-76.74,2,506.54,2.0,136.41,0.0,-105.22
TIPT,2,1,5217.08,0,-48.41,1,241.71,0,-55.46,1.0,106.29,1.0,713.82
TITN,1,2,114.89,2,9.64,2,971.89,0,-40.14,0.0,-68.26,0.0,-94.65
TITN,2,1,265.24,1,922.97,0,-81.31,1,860.53,0.0,-22.86,1.0,635.51
TLC,1,0,-117.72,0,-121.76,0,-117.72,0,-121.76,0.0,-13.62,,
TLC,2,1,28055.76,1,821.64,1,28055.76,1,821.64,0.0,-50.87,,
TLGT,1,0,-482.43,2,2053.82,0,-93.28,0,-99.47,0.0,-98.52,0.0,-78.38
TLGT,2,1,171.13,1,104.63,1,254.5,1,310.99,0.0,-87.18,0.0,-557.13
TLND,1,2,65.38,2,1.73,2,16.51,0,-21.82,0.0,-65.89,0.0,-150.89
TLND,2,1,538.96,0,-46.35,1,1408.93,0,-46.91,0.0,-69.63,0.0,-40.35
TLRY,1,2,77.39,2,186.88,2,277.89,0,-90.87,2.0,1492.9,0.0,-88.7
TLRY,2,1,215.05,0,-1082.72,1,209.34,1,156.24,0.0,-55.25,0.0,-59.69
TMDX,1,0,-102.54,0,-85.89,0,-93.07,0,-89.4,0.0,-230.44,,
TMDX,2,1,369.94,0,-15.77,1,298.49,1,17.22,0.0,-87.21,,
TMUS,1,0,-158.09,2,787.19,0,-38.74,2,1233.33,0.0,-105.34,0.0,-273.52
TMUS,2,0,-88.53,0,-32.33,0,-84.65,0,-41.44,1.0,1201.19,1.0,155.51
TNAV,1,0,-106.27,2,298.03,0,-105.55,2,685.16,0.0,-173.08,0.0,-325.67
TNAV,2,1,300.42,1,163.94,1,314.36,1,132.12,1.0,116.1,0.0,-35.31
TNDM,1,2,92.48,0,-70.62,2,173.54,0,-61.17,2.0,539.97,0.0,-60.1
TNDM,2,1,144.28,1,12.06,1,13.85,1,36.92,0.0,-16.66,0.0,-4.17
TOUR,1,2,909.26,0,-254.04,2,427.09,0,-60.61,0.0,-166.68,0.0,-269.04
TOUR,2,0,-59.93,0,-93.04,0,-30.9,1,105.8,0.0,-35.0,0.0,-15.52
TOWN,1,0,-66.98,2,32.19,0,-66.98,2,32.19,2.0,233.32,0.0,-93.61
TOWN,2,1,375.06,0,-67.9,1,375.06,0,-67.9,0.0,-225.1,1.0,71.01
TPCO,1,2,181.27,0,-129.55,2,119.71,0,-407.33,2.0,1116.16,0.0,-102.6
TPCO,2,0,-11.09,1,249.85,0,-8.67,1,133.26,0.0,-82.53,1.0,27372.01
TPIC,1,0,-101.09,0,-2154.87,0,-106.71,0,-58.86,0.0,-150.75,0.0,-95.0
TPIC,2,1,2951.27,0,-51.91,1,456.64,1,407.32,1.0,100.86,0.0,-362.48
TRCH,1,2,168.35,0,-291.64,2,177.22,0,-133.51,0.0,-275.0,0.0,-84.13
TRCH,2,0,-500.18,0,-98.61,0,-38.17,1,104.62,0.0,-55.0,0.0,-291.19
TREE,1,0,-96.03,0,-141.39,0,-95.18,0,-139.77,0.0,-281.63,0.0,-391.67
TREE,2,1,158.1,1,99.53,1,155.86,1,87.57,0.0,-94.62,0.0,-116.41
TRHC,1,0,-100.0,0,-119.19,2,212.62,0,-88.85,0.0,-25.26,0.0,-271.52
TRHC,2,0,-1101.95,0,-17.9,0,-249.82,0,-25.74,0.0,-1600.68,0.0,-92.1
TRIB,1,2,655.96,0,-664.76,2,510.15,0,-220.75,2.0,4500.0,0.0,-29.81
TRIB,2,0,-129750.0,0,-71.39,0,-3586.36,0,-351.06,0.0,-22.42,0.0,-25.24
TRIP,1,0,-113.96,0,-1418.2,0,-114.87,0,-1697.07,0.0,-26.92,0.0,-3545.85
TRIP,2,1,324.01,0,-235.97,1,297.93,0,-189.97,0.0,-91.95,0.0,-98.54
TRMD,1,0,-5.79,0,-27.31,0,-21.22,0,-12.32,0.0,-453.43,2.0,143.59
TRMD,2,0,-472.62,1,416.44,0,-415.73,1,373.86,1.0,145.07,0.0,-1377.77
TRMK,1,0,-84.89,2,290.91,0,-84.89,2,290.91,0.0,-111.86,2.0,64.46
TRMK,2,1,170.02,1,461.7,1,170.02,1,461.7,1.0,50.14,0.0,-88.05
TRMT,1,0,-102.12,0,-84.59,0,-102.12,0,-84.59,0.0,-281.33,0.0,-84.48
TRMT,2,0,-64.87,0,-47.78,0,-64.87,0,-47.78,0.0,-77.02,1.0,727.45
TRNS,1,0,-109.79,2,56.89,0,-15.11,2,104.31,0.0,-110.18,0.0,-20.83
TRNS,2,1,201.0,0,-28.15,1,146.36,0,-52.5,1.0,318.16,0.0,-34.94
TROW,1,0,-78.34,2,222.16,0,-32.63,2,129.32,2.0,190.51,0.0,-25.22
TROW,2,1,234.43,0,-72.29,1,494.74,0,-57.13,0.0,-91.27,0.0,-9.69
TRS,1,0,-134.9,2,201.29,0,-11220.0,2,145.04,2.0,122.72,0.0,-1023.6
TRS,2,0,-131.17,0,-154.2,0,-100.55,0,-64.83,0.0,-147.47,0.0,-88.14
TRST,1,0,-54.98,0,-196.59,0,-54.98,0,-196.59,0.0,-126.68,0.0,-60.0
TRST,2,1,192.32,0,-145.36,1,192.32,0,-145.36,1.0,274.95,0.0,-114.8
TRVG,1,0,-114.45,0,-710.13,0,-116.91,0,-744.18,0.0,-4.29,0.0,-862.84
TRVG,2,1,466.37,0,-24.61,1,411.9,0,-28.44,0.0,-98.68,1.0,1214.04
TSBK,1,2,105.26,0,-100.0,2,105.26,0,-100.0,2.0,435.93,0.0,-94.95
TSBK,2,0,-79.65,1,308.77,0,-79.65,1,308.77,0.0,-88.43,1.0,78.81
TSC,1,2,59.64,0,-123.45,2,59.64,0,-123.45,2.0,388.52,0.0,-806.33
TSC,2,1,157.59,0,-26.52,1,157.59,0,-26.52,0.0,-36.67,0.0,-88.09
TSCO,1,2,127.81,2,394.89,2,158.08,2,387.61,0.0,-34.28,2.0,354.56
TSCO,2,0,-124.09,0,-25.92,0,-128.88,0,-38.25,0.0,-114.31,0.0,-73.47
TSEM,1,2,511.02,2,107.36,2,28100.0,2,147.86,0.0,-277.76,0.0,-73.82
TSEM,2,0,-174.85,0,-24.71,0,-98.79,0,-10.5,1.0,212.51,0.0,-33.26
TSLA,1,0,-99.76,2,9294.03,0,-50.36,2,94.97,0.0,-104.36,2.0,1277.42
TSLA,2,1,2253.18,0,-99.18,1,5230.59,0,-82.4,0.0,-57.5,0.0,-72.95
TTD,1,0,-25.69,0,-22.66,0,-12.8,0,-31.25,2.0,335.26,2.0,547.61
TTD,2,1,494.92,0,-22.12,1,515.38,0,-29.82,1.0,1438.5,0.0,-72.77
TTEC,1,0,-554.41,0,-66.16,2,79.57,2,108.64,0.0,-171.94,0.0,-70.02
TTEC,2,0,-18.49,1,759.27,1,82.4,1,314.42,1.0,295.67,1.0,592.19
TTEK,1,0,-175.36,2,52.35,0,-50.66,0,-120.05,2.0,1522.5,0.0,-35.08
TTEK,2,0,-46.38,0,-29.24,1,227.29,1,4.63,0.0,-104.66,0.0,-6.82
TTGT,1,2,624.17,0,-16.9,2,541.83,2,3.46,0.0,-221.42,0.0,-94.99
TTGT,2,0,-66.69,0,-30.5,0,-61.34,0,-11.64,0.0,-63.4,0.0,-61.91
TTMI,1,0,-86.85,0,-24.01,2,120.0,0,-71.95,2.0,241.05,2.0,557.5
TTMI,2,0,-147.29,0,-1.12,0,-168.15,0,-70.5,0.0,-100.68,0.0,-319.46
TTNP,1,0,-30.05,0,-195.68,0,-1786.59,0,-101.53,0.0,-100.0,0.0,-6.64
TTNP,2,0,-135.36,0,-58.56,0,-108.38,1,3121.35,0.0,-79.42,0.0,-86.57
TTOO,1,0,-16.35,0,-6.13,2,37589.29,0,-116.49,0.0,-81.2,0.0,-90.96
TTOO,2,0,-25.54,0,-435.15,1,101.64,1,770.68,0.0,-121.56,0.0,-334.86
TTWO,1,2,197.71,2,19.52,2,99.15,0,-67.72,2.0,606.24,0.0,-75.01
TTWO,2,1,255.43,1,87.43,0,-87.33,1,6498.65,1.0,141.69,0.0,-22.46
TUSK,1,0,-82.54,0,-99.76,2,18.69,0,-20.8,2.0,247.53,0.0,-149.66
TUSK,2,1,538.11,0,-146.59,1,145.3,0,-143.64,0.0,-128.03,1.0,81.4
TVTY,1,0,-660.54,2,113.16,0,-1965.87,0,-799.77,0.0,-70.58,0.0,-92.85
TVTY,2,0,-300.71,0,-102.98,0,-86.82,0,-50.23,0.0,-318.88,0.0,-801.4
TWIN,1,0,-62.3,0,-376.88,2,122.3,0,-171.67,0.0,-91.25,0.0,-38219.67
TWIN,2,0,-4.06,0,-83.39,0,-65.23,0,-40.36,0.0,-23.28,0.0,-99.5
TWNK,1,2,911.06,2,15.79,0,-201.66,2,78.04,0.0,-100.0,0.0,-26.12
TWNK,2,0,-84.27,1,189.25,0,-65.39,0,-29.5,0.0,-93.01,0.0,-86.21
TWOU,1,0,-0.72,2,9.44,0,-29.72,0,-12.08,0.0,-163.74,0.0,-2933.8
TWOU,2,1,624.63,0,-29.12,1,144.77,0,-9.27,0.0,-56.66,0.0,-58.75
TWST,1,0,-115.3,2,53.93,0,-124.88,0,-42.34,0.0,-116.12,0.0,-89.45
TWST,2,1,1327.63,1,514.27,1,434.65,0,-16.36,0.0,-118.46,0.0,-1934.37
TXG,1,0,-18.03,0,-76.5,0,-16.52,0,-68.37,0.0,-804.05,0.0,-531.35
TXG,2,1,266.28,0,-33.23,1,267.1,0,-35.69,0.0,-32.21,0.0,-78.38
TXMD,1,2,556.73,2,4168.06,2,738.42,2,5257.92,0.0,-286.97,0.0,-62.95
TXMD,2,0,-26.7,0,-18.85,0,-44.9,0,-69.67,0.0,-90.4,0.0,-203.83
TXN,1,0,-55.84,2,110.62,0,-61.96,2,106.08,2.0,1289.16,2.0,322.52
TXN,2,1,6244.83,0,-256.96,1,761.11,0,-261.45,0.0,-110.49,0.0,-111.41
TXRH,1,0,-98.65,0,-468.24,0,-96.67,0,-206.83,0.0,-117.78,0.0,-791.29
TXRH,2,1,750.62,1,107.23,1,220.34,1,13.43,1.0,160.74,0.0,-39.6
TYHT,1,0,-119.04,0,-19.28,0,-47.26,0,-16.41,0.0,-38337.77,0.0,-791.18
TYHT,2,0,-115.27,0,-204.22,0,-150.85,0,-194.13,0.0,-96.11,0.0,-638.69
TZOO,1,2,270.39,0,-91.91,2,247.76,0,-98.22,0.0,-1412.19,0.0,-114.61
TZOO,2,0,-182.74,1,185.82,0,-168.28,1,166.47,0.0,-99.51,1.0,187.05
UAL,1,0,-52.89,0,-1069.44,0,-46.07,0,-1460.76,0.0,-89.82,0.0,-724.72
UAL,2,0,-87.1,1,263.75,1,184.35,0,-49.09,0.0,-40.19,1.0,490.05
UBOH,1,0,-679.35,2,163.94,0,-679.35,2,163.94,0.0,-101.77,0.0,-73.84
UBOH,2,0,-93.16,0,-59.06,0,-93.16,0,-59.06,1.0,674.77,1.0,478.73
UBSI,1,0,-126.67,2,2001.13,0,-126.67,2,2001.13,2.0,718.2,0.0,-93.1
UBSI,2,1,1.31,0,-71.41,1,1.31,0,-71.41,1.0,128.18,1.0,361.34
UCBI,1,0,-44.36,0,-54.37,0,-44.36,0,-54.37,0.0,-56.93,0.0,-249.44
UCBI,2,1,682.67,0,-61.75,1,682.67,0,-61.75,1.0,412.5,0.0,-90.73
UCTT,1,2,323.16,2,303.93,0,-67.78,2,1229.71,0.0,-150.37,2.0,807.0
UCTT,2,0,-92.39,1,147.41,0,-27.92,0,-114.82,0.0,-89.33,0.0,-119.92
UEIC,1,2,14.59,0,-77.49,2,650.0,0,-271.03,2.0,272.89,2.0,1463.13
UEIC,2,1,240.95,1,240.31,0,-73.03,1,582.96,0.0,-138.88,0.0,-131.83
UEPS,1,0,-105.74,0,-65.74,0,-122.87,0,-68.44,0.0,-223.15,0.0,-87.56
UEPS,2,1,313.74,0,-131.16,1,222.18,0,-141.35,0.0,-99.01,0.0,-3239.34
UFCS,1,0,-93.67,0,-456.77,2,293.55,0,-190.11,0.0,-89.48,0.0,-1791.71
UFCS,2,0,-1106.94,1,279.51,0,-107.81,1,637.35,0.0,-765.71,0.0,-1.25
UFPI,1,0,-227.04,2,7.17,0,-131.69,2,1125.15,0.0,-216.9,2.0,76.28
UFPI,2,0,-21.74,1,69.41,0,-3.34,0,-111.73,0.0,-76.21,0.0,-10.38
UFPT,1,2,125.97,0,-67.62,2,113.2,0,-85.57,2.0,171.89,0.0,-31.78
UFPT,2,0,-225.73,1,1392.98,0,-195.44,1,2363.25,0.0,-27.87,1.0,265.43
UG,1,0,-48.53,0,-134.86,0,-88.9,0,-69.02,0.0,-172.65,0.0,-27.71
UG,2,0,-20.37,0,-81.11,0,-15.16,0,-81.9,1.0,217.23,0.0,-73.8
UHAL,1,0,-127.97,0,-97.84,0,-134.18,2,20.0,0.0,-115.36,2.0,136.01
UHAL,2,0,-12.79,1,227.23,1,69.56,0,-11.26,1.0,818.36,0.0,-153.95
UIHC,1,0,-58.37,0,-339.37,2,892.31,0,-81.33,0.0,-86.71,0.0,-96.88
UIHC,2,0,-162.64,0,-1950.93,0,-107.43,1,31.64,0.0,-242.65,0.0,-7272.79
ULBI,1,2,170.76,0,-131.6,2,228.84,0,-96.18,2.0,576.19,2.0,103.95
ULBI,2,0,-312.47,1,1025.1,0,-238.16,1,1059.28,0.0,-263.32,0.0,-136.15
ULH,1,0,-71.05,0,-204.07,0,-86.16,0,-332.56,2.0,340.11,0.0,-131.64
ULH,2,1,201.35,0,-67.14,1,227.67,0,-82.92,0.0,-234.46,1.0,421.31
ULTA,1,2,686.26,2,64.3,2,465.1,0,-28.22,2.0,665.75,0.0,-49.95
ULTA,2,1,112.56,0,-25.54,1,109.51,0,-33.33,1.0,181.04,0.0,-40.94
UMBF,1,2,3114.57,0,-31.2,2,3114.57,0,-31.2,2.0,448.52,0.0,-25.37
UMBF,2,0,-97.0,1,131200.0,0,-97.0,1,131200.0,0.0,-98.91,1.0,226.19
UMPQ,1,0,-93.6,0,-472.52,0,-93.6,0,-472.52,0.0,-85.96,0.0,-4578.55
UMPQ,2,0,-36.65,0,-62.69,0,-36.65,0,-62.69,1.0,33.69,0.0,-60.37
UNAM,1,2,115.91,0,-3683.87,0,-79.72,2,156.76,0.0,-6775.0,0.0,-97.37
UNAM,2,0,-795.67,0,-100.59,1,1086.11,0,-22.92,0.0,-7.99,0.0,-88.05
UNB,1,0,-111.22,2,116.28,0,-111.22,2,116.28,2.0,137.55,2.0,408.72
UNB,2,1,359.43,1,65.65,1,359.43,1,65.65,1.0,214.13,0.0,-1461.9
UNIT,1,2,434.2,0,-43.0,2,311.59,0,-77.35,2.0,115.67,0.0,-100.0
UNIT,2,0,-350.59,0,-126.17,0,-1308.0,0,-64.56,0.0,-33.07,1.0,158.12
UNTY,1,2,43.76,2,50.16,2,43.76,2,50.16,2.0,464.95,0.0,-90.41
UNTY,2,1,515.11,0,-58.21,1,515.11,0,-58.21,0.0,-62.6,1.0,617.64
UONE,1,2,234.05,0,-234.59,2,205.18,0,-133.33,0.0,-1107.43,0.0,-466.29
UONE,2,0,-679.29,1,134.02,0,-91.8,0,-94.08,1.0,152.94,0.0,-99.88
UONEK,1,2,234.05,0,-234.59,2,205.18,0,-133.33,0.0,-1107.43,0.0,-466.29
UONEK,2,0,-679.29,1,134.02,0,-91.8,0,-94.08,1.0,152.94,0.0,-99.88
UPLD,1,2,171.64,0,-49.71,2,36.32,0,-36.01,0.0,-11.17,0.0,-458.78
UPLD,2,0,-49.11,0,-10.36,0,-16.77,0,-8.45,0.0,-729.97,0.0,-92.95
URBN,1,0,-118.37,0,-323.38,0,-40.85,0,-1696.43,0.0,-1.57,0.0,-121.05
URBN,2,0,-93.53,0,-151.6,0,-43.26,0,-90.92,1.0,114.82,1.0,478.86
USAK,1,2,33.14,2,924.18,0,-17.55,2,354.67,0.0,-51.97,2.0,243.42
USAK,2,1,119.39,0,-103.44,1,710.46,0,-110.92,1.0,631.12,0.0,-327.35
USAP,1,2,16663.98,0,-129.84,0,-43.08,0,-415.64,0.0,-95.31,0.0,-780.0
USAP,2,1,103.07,0,-141.94,0,-178.89,0,-119.21,0.0,-21.53,0.0,-357.52
USAT,1,0,-148.09,2,19.86,0,-70.52,2,43.46,0.0,-63.64,0.0,-75.84
USAT,2,1,3046.67,0,-70.16,1,153.44,0,-70.55,0.0,-94.45,0.0,-711.6
USCR,1,0,-224.16,2,213.92,0,-166.67,0,-315.22,0.0,-140.27,2.0,236.26
USCR,2,1,4.96,0,-106.15,1,556.0,0,-114.43,0.0,-13.48,0.0,-363.85
USEG,1,2,212.31,2,856.38,2,239.44,2,230.26,0.0,-93.51,0.0,-43.82
USEG,2,0,-169.03,0,-18.6,0,-104.64,0,-384.87,0.0,-24461.3,0.0,-31.49
USIO,1,2,201.89,0,-85.73,2,261.88,0,-82.31,0.0,-40.0,0.0,-325.91
USIO,2,0,-216.46,1,12356.41,0,-290.16,1,247.24,0.0,-46.69,0.0,-94.95
USLM,1,0,-114.71,0,-42.81,0,-138.03,0,-84.03,0.0,-141.34,0.0,-75.89
USLM,2,1,510.23,1,516.76,1,809.48,1,3521.43,1.0,417.45,1.0,215.87
USWS,1,0,-98.08,0,-74.36,2,116.39,0,-169.04,0.0,-69.86,0.0,-64.06
USWS,2,0,-174.4,0,-62.84,0,-408.62,0,-56.87,0.0,-70.89,0.0,-393.1
UTHR,1,0,-128.24,2,148.32,0,-74.8,2,121.64,0.0,-172.41,2.0,594.57
UTHR,2,1,519.79,0,-41.75,1,212.5,0,-94.69,1.0,360.72,0.0,-368.94
UTMD,1,0,-62.18,0,-210.74,0,-24.14,0,-186.3,2.0,313.9,0.0,-117.42
UTMD,2,1,213.27,1,3632.35,1,199.28,1,728.37,0.0,-102.55,1.0,501.2
